NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS;;;;;;
38534;12153;72859;CC;4/08/19;67;;;;;;
38535;12189;81306;CC;4/08/19;102;;;;;;
38536;10342;80570;CC;4/08/19;52;;;;;;
38537;10385;76073;CC;4/08/19;68;;;;;;
38538;10436;72850;TI;4/08/19;58;;;;;;
38539;10513;75880;CC;4/08/19;78;;;;;;
38540;10534;80308;CC;4/08/19;44;;;;;;
38541;10539;77540;CC;4/08/19;118;;;;;;
38542;10559;82039;CC;4/08/19;105;;;;;;
38543;10600;76307;CC;4/08/19;86;;;;;;
38544;10660;79628;CC;4/08/19;52;;;;;;
38545;10695;74113;CC;4/08/19;90;;;;;;
38546;10722;77701;CC;4/08/19;60;;;;;;
38547;10747;78052;CC;4/08/19;119;;;;;;
38548;10753;73022;CC;4/08/19;110;;;;;;
38549;10799;72624;CC;4/08/19;106;;;;;;
38550;10826;75548;CC;4/08/19;41;;;;;;
38551;10977;79753;CC;4/08/19;110;;;;;;
38552;11891;81101;CC;3/08/19;120;;;;;;
38553;11932;81304;CC;3/08/19;48;;;;;;
38554;12149;72671;CC;3/08/19;118;;;;;;
38555;12203;73251;CC;3/08/19;93;;;;;;
38556;12208;81875;CC;3/08/19;76;;;;;;
38557;10328;77978;CC;3/08/19;96;;;;;;
38558;10353;81971;CC;3/08/19;60;;;;;;
38559;10598;72381;CC;3/08/19;120;;;;;;
38560;10701;73409;CC;3/08/19;94;;;;;;
38561;10721;81365;CC;3/08/19;75;;;;;;
38562;10843;77630;CC;3/08/19;61;;;;;;
38563;11010;75015;CC;3/08/19;118;;;;;;
38564;11019;77268;CC;3/08/19;58;;;;;;
38565;11041;77027;CC;3/08/19;34;;;;;;
38566;11800;76720;CC;2/08/19;40;;;;;;
38567;11832;73196;CC;2/08/19;42;;;;;;
38568;11840;75708;CC;2/08/19;58;;;;;;
38569;11869;80305;CC;2/08/19;43;;;;;;
38570;11902;79181;CC;2/08/19;53;;;;;;
38571;11957;80740;CC;2/08/19;115;;;;;;
38572;12013;76542;CC;2/08/19;105;;;;;;
38573;12059;76994;CC;2/08/19;48;;;;;;
38574;12107;81096;CC;2/08/19;31;;;;;;
38575;12162;74845;CC;2/08/19;42;;;;;;
38576;12204;76534;CC;2/08/19;116;;;;;;
38577;10367;74791;CC;2/08/19;114;;;;;;
38578;10425;79369;CC;2/08/19;67;;;;;;
38579;10519;78697;CC;2/08/19;82;;;;;;
38580;10671;82070;CC;2/08/19;42;;;;;;
38581;10733;77695;CC;2/08/19;60;;;;;;
38582;10736;76938;CC;2/08/19;99;;;;;;
38583;10765;77765;CC;2/08/19;112;;;;;;
38584;10778;75460;CC;2/08/19;120;;;;;;
38585;10819;75426;CC;2/08/19;33;;;;;;
38586;10952;72490;CC;2/08/19;80;;;;;;
38587;10953;79762;CC;2/08/19;55;;;;;;
38588;11767;80847;CC;1/08/19;41;;;;;;
38589;11839;82084;CC;1/08/19;54;;;;;;
38590;11859;79331;CC;1/08/19;34;;;;;;
38591;11879;77753;CC;1/08/19;69;;;;;;
38592;11975;80546;CC;1/08/19;49;;;;;;
38593;11977;80087;CC;1/08/19;81;;;;;;
38594;12031;81529;CC;1/08/19;112;;;;;;
38595;12046;80764;CC;1/08/19;60;;;;;;
38596;12106;73244;CC;1/08/19;94;;;;;;
38597;12154;76409;CC;1/08/19;35;;;;;;
38598;12158;73393;CC;1/08/19;95;;;;;;
38599;12178;73073;CC;1/08/19;40;;;;;;
38600;12194;74777;CC;1/08/19;95;;;;;;
38601;12234;76507;CC;1/08/19;115;;;;;;
38602;10282;79092;CC;1/08/19;76;;;;;;
38603;10447;76618;CC;1/08/19;51;;;;;;
38604;10524;74602;CC;1/08/19;85;;;;;;
38605;10545;72112;CC;1/08/19;49;;;;;;
38606;10720;76378;CC;1/08/19;100;;;;;;
38607;10828;76689;CC;1/08/19;49;;;;;;
38608;10831;79672;CC;1/08/19;93;;;;;;
38609;10887;78241;CC;1/08/19;112;;;;;;
38610;10940;77367;CC;1/08/19;75;;;;;;
38611;10948;75246;CC;1/08/19;77;;;;;;
38612;11001;82015;CC;1/08/19;116;;;;;;
38613;11052;81281;CC;1/08/19;83;;;;;;
38614;11752;94976;CE;31/07/19;57;;;;;;
38615;11735;93706;CC;30/07/19;35;;;;;;
38616;11663;98521;CC;29/07/19;31;;;;;;
38617;11737;94136;CC;29/07/19;39;;;;;;
38618;11694;94981;CC;27/07/19;59;;;;;;
38619;11755;98243;CE;27/07/19;58;;;;;;
38620;11759;100153;CE;27/07/19;40;;;;;;
38621;11717;97349;CC;26/07/19;34;;;;;;
38622;11760;94652;CE;26/07/19;31;;;;;;
38623;11667;103070;CE;25/07/19;41;;;;;;
38624;11696;98987;TI;25/07/19;57;;;;;;
38625;11702;96127;CC;25/07/19;50;;;;;;
38626;11705;97655;CE;25/07/19;50;;;;;;
38627;11716;99722;CE;25/07/19;58;;;;;;
38628;11664;103140;CC;24/07/19;45;;;;;;
38629;11730;101270;CE;23/07/19;52;;;;;;
38630;11721;96171;CE;22/07/19;32;;;;;;
38631;11718;96873;CE;21/07/19;54;;;;;;
38632;11728;98309;CE;21/07/19;53;;;;;;
38633;11684;99347;CC;18/07/19;41;;;;;;
38634;11732;93986;CC;17/07/19;32;;;;;;
38635;11750;94122;CC;17/07/19;58;;;;;;
38636;11740;98035;CC;16/07/19;35;;;;;;
38637;11695;102507;TI;14/07/19;47;;;;;;
38638;11699;100979;CC;14/07/19;57;;;;;;
38639;11747;96039;CC;14/07/19;47;;;;;;
38640;11666;93704;CE;13/07/19;35;;;;;;
38641;11733;94757;CC;13/07/19;36;;;;;;
38642;11692;100495;CE;12/07/19;34;;;;;;
38643;11746;95359;CC;12/07/19;38;;;;;;
38644;11685;102859;CC;11/07/19;42;;;;;;
38645;11725;96253;CC;11/07/19;40;;;;;;
38646;11739;94911;CE;10/07/19;42;;;;;;
38647;11686;99456;CC;9/07/19;56;;;;;;
38648;11742;102432;CC;9/07/19;45;;;;;;
38649;11753;94815;CE;9/07/19;48;;;;;;
38650;11676;96985;CC;8/07/19;44;;;;;;
38651;11720;101180;CC;8/07/19;54;;;;;;
38652;11704;101565;CC;7/07/19;51;;;;;;
38653;11724;100934;CE;7/07/19;53;;;;;;
38654;11689;96903;CC;5/07/19;31;;;;;;
38655;11681;98764;CE;3/07/19;60;;;;;;
38656;11690;96890;CE;3/07/19;47;;;;;;
38657;11691;102233;CE;1/07/19;45;;;;;;
38658;11679;98039;CC;30/06/19;52;;;;;;
38659;11697;101928;TI;30/06/19;56;;;;;;
38660;11719;100241;CE;30/06/19;53;;;;;;
38661;11731;99732;CC;30/06/19;57;;;;;;
38662;11687;102382;CE;29/06/19;39;;;;;;
38663;11700;98300;CC;29/06/19;54;;;;;;
38664;11757;96830;TI;29/06/19;55;;;;;;
38665;11713;96548;CC;28/06/19;59;;;;;;
38666;11738;99413;CC;28/06/19;32;;;;;;
38667;11758;97575;CE;28/06/19;49;;;;;;
38668;11683;95506;CE;27/06/19;49;;;;;;
38669;11756;99415;CE;27/06/19;39;;;;;;
38670;11675;96687;CE;25/06/19;49;;;;;;
38671;11715;99968;CE;25/06/19;34;;;;;;
38672;11745;101200;CC;25/06/19;36;;;;;;
38673;11714;99393;CC;24/06/19;36;;;;;;
38674;11722;103366;CE;24/06/19;31;;;;;;
38675;11754;98637;CE;24/06/19;35;;;;;;
38676;11673;99563;CE;23/06/19;51;;;;;;
38677;11670;94360;CE;22/06/19;33;;;;;;
38678;11698;96946;CC;21/06/19;41;;;;;;
38679;11727;103019;CC;20/06/19;48;;;;;;
38680;11708;98567;CC;19/06/19;52;;;;;;
38681;11729;100761;CE;18/06/19;43;;;;;;
38682;11744;96388;CE;18/06/19;37;;;;;;
38683;11668;99459;CC;15/06/19;54;;;;;;
38684;11693;100822;CE;15/06/19;55;;;;;;
38685;11703;94406;CC;14/06/19;38;;;;;;
38686;11707;101167;CC;14/06/19;40;;;;;;
38687;11710;96991;CE;14/06/19;56;;;;;;
38688;11736;97646;CE;14/06/19;52;;;;;;
38689;11748;98722;CE;14/06/19;48;;;;;;
38690;11749;100141;CC;13/06/19;36;;;;;;
38691;11665;99923;CE;10/06/19;40;;;;;;
38692;11671;99433;CC;10/06/19;36;;;;;;
38693;11741;95472;CE;10/06/19;55;;;;;;
38694;11726;95921;CE;9/06/19;56;;;;;;
38695;11734;96149;CE;9/06/19;52;;;;;;
38696;11662;100003;CE;8/06/19;34;;;;;;
38697;11677;95346;CC;6/06/19;46;;;;;;
38698;11712;101441;CC;6/06/19;49;;;;;;
38699;11680;99379;CC;5/06/19;51;;;;;;
38700;11682;102148;CE;5/06/19;54;;;;;;
38701;11701;96523;CC;4/06/19;31;;;;;;
38702;11669;95969;CC;3/06/19;36;;;;;;
38703;11672;99723;CE;3/06/19;33;;;;;;
38704;11678;94565;CE;3/06/19;32;;;;;;
38705;11743;102821;CE;3/06/19;58;;;;;;
38706;11706;98370;CE;2/06/19;36;;;;;;
38707;11709;95955;CE;2/06/19;31;;;;;;
38708;11711;102608;CE;2/06/19;38;;;;;;
38709;11751;101945;CC;2/06/19;31;;;;;;
38710;11661;101028;CC;1/06/19;43;;;;;;
38711;11674;96705;CC;1/06/19;34;;;;;;
38712;11688;103069;CE;1/06/19;44;;;;;;
38713;11723;97774;CE;1/06/19;35;;;;;;
38714;11609;101042;CC;31/05/19;35;;;;;;
38715;11631;102955;CC;31/05/19;49;;;;;;
38716;11593;96052;CE;30/05/19;39;;;;;;
38717;11561;103210;CC;29/05/19;44;;;;;;
38718;11568;98045;CE;29/05/19;45;;;;;;
38719;11642;94603;CC;29/05/19;39;;;;;;
38720;11658;96584;CC;29/05/19;37;;;;;;
38721;11607;96790;CE;28/05/19;39;;;;;;
38722;11639;102338;CC;28/05/19;47;;;;;;
38723;11570;94593;CC;27/05/19;40;;;;;;
38724;11581;94925;CC;27/05/19;55;;;;;;
38725;11625;97279;CE;27/05/19;47;;;;;;
38726;11599;101796;CE;26/05/19;49;;;;;;
38727;11644;94959;CE;26/05/19;42;;;;;;
38728;11578;99485;CE;25/05/19;47;;;;;;
38729;11583;93979;CC;25/05/19;51;;;;;;
38730;11660;99827;CC;24/05/19;57;;;;;;
38731;11565;96444;CE;23/05/19;50;;;;;;
38732;11615;102556;CC;23/05/19;57;;;;;;
38733;11624;99132;CE;23/05/19;55;;;;;;
38734;11630;101291;CC;23/05/19;55;;;;;;
38735;11655;95284;CE;23/05/19;49;;;;;;
38736;11606;102833;CE;22/05/19;58;;;;;;
38737;11563;98153;CE;21/05/19;32;;;;;;
38738;11562;98292;CC;20/05/19;52;;;;;;
38739;11633;100725;CE;20/05/19;39;;;;;;
38740;11588;103240;CE;19/05/19;36;;;;;;
38741;11620;102048;CC;19/05/19;33;;;;;;
38742;11621;98953;CC;19/05/19;51;;;;;;
38743;11641;101654;CE;19/05/19;42;;;;;;
38744;11596;97442;CE;18/05/19;42;;;;;;
38745;11622;98041;CC;18/05/19;44;;;;;;
38746;11614;100219;CC;17/05/19;42;;;;;;
38747;11649;96257;CE;16/05/19;60;;;;;;
38748;11592;98047;CE;14/05/19;43;;;;;;
38749;11626;96084;CC;13/05/19;45;;;;;;
38750;11647;95166;CC;12/05/19;46;;;;;;
38751;11604;97262;CC;10/05/19;41;;;;;;
38752;11605;99644;CC;10/05/19;34;;;;;;
38753;11659;101089;CE;10/05/19;52;;;;;;
38754;11643;93633;CE;9/05/19;45;;;;;;
38755;11648;100083;CE;9/05/19;35;;;;;;
38756;11598;97918;CE;8/05/19;33;;;;;;
38757;11575;101601;CC;7/05/19;37;;;;;;
38758;11608;96534;CE;4/05/19;43;;;;;;
38759;11623;100992;CE;4/05/19;50;;;;;;
38760;11628;102174;CC;4/05/19;36;;;;;;
38761;11640;97494;CE;4/05/19;41;;;;;;
38762;11586;97421;CC;3/05/19;57;;;;;;
38763;11613;103250;CE;3/05/19;45;;;;;;
38764;11645;99240;CC;3/05/19;46;;;;;;
38765;11650;96799;TI;3/05/19;44;;;;;;
38766;11629;100828;CC;2/05/19;32;;;;;;
38767;11652;98428;CE;2/05/19;56;;;;;;
38768;11577;101590;CC;30/04/19;52;;;;;;
38769;11594;94879;CE;30/04/19;59;;;;;;
38770;11638;103340;CE;30/04/19;57;;;;;;
38771;11567;97924;CE;29/04/19;32;;;;;;
38772;11587;95913;CE;29/04/19;40;;;;;;
38773;11595;98239;CC;29/04/19;38;;;;;;
38774;11617;98023;CC;28/04/19;46;;;;;;
38775;11564;96968;CE;26/04/19;46;;;;;;
38776;11569;94770;CC;26/04/19;37;;;;;;
38777;11610;101843;CE;26/04/19;38;;;;;;
38778;11632;100175;CC;25/04/19;49;;;;;;
38779;11657;97902;CE;25/04/19;48;;;;;;
38780;11603;97919;CE;24/04/19;45;;;;;;
38781;11619;96032;CE;23/04/19;40;;;;;;
38782;11627;100019;CE;23/04/19;48;;;;;;
38783;11636;102656;CC;23/04/19;57;;;;;;
38784;11580;95509;CC;22/04/19;37;;;;;;
38785;11572;98702;CE;20/04/19;43;;;;;;
38786;11573;102100;CC;20/04/19;35;;;;;;
38787;11576;94983;CC;20/04/19;57;;;;;;
38788;11602;99558;CC;20/04/19;43;;;;;;
38789;11597;100278;CE;19/04/19;39;;;;;;
38790;11634;97831;CE;19/04/19;32;;;;;;
38791;11590;96377;CE;18/04/19;32;;;;;;
38792;11616;96060;CC;18/04/19;38;;;;;;
38793;11635;97857;CC;18/04/19;59;;;;;;
38794;11637;98548;CC;16/04/19;32;;;;;;
38795;11646;100510;TI;16/04/19;36;;;;;;
38796;11584;94773;CE;15/04/19;53;;;;;;
38797;11589;100475;CE;14/04/19;32;;;;;;
38798;11566;101602;CE;13/04/19;31;;;;;;
38799;11582;100894;CC;13/04/19;35;;;;;;
38800;11618;99384;CE;13/04/19;39;;;;;;
38801;11579;102874;CC;12/04/19;33;;;;;;
38802;11656;102487;CC;12/04/19;44;;;;;;
38803;11571;99339;CE;11/04/19;52;;;;;;
38804;11591;100356;CE;10/04/19;33;;;;;;
38805;11601;100988;CC;10/04/19;54;;;;;;
38806;11654;95767;CE;9/04/19;59;;;;;;
38807;11574;98081;TI;4/04/19;42;;;;;;
38808;11612;101605;CC;4/04/19;38;;;;;;
38809;11651;100959;CC;4/04/19;58;;;;;;
38810;11585;99962;CE;3/04/19;58;;;;;;
38811;11600;101881;CE;3/04/19;60;;;;;;
38812;11611;98207;CE;3/04/19;40;;;;;;
38813;11653;101688;CC;1/04/19;31;;;;;;
38814;10316;73548;CC;30/03/19;44;;;;;;
38815;10357;80375;CC;30/03/19;60;;;;;;
38816;10410;75695;CC;30/03/19;120;;;;;;
38817;10547;80286;CC;30/03/19;97;;;;;;
38818;10555;78795;CC;30/03/19;94;;;;;;
38819;10662;74845;CC;30/03/19;70;;;;;;
38820;10707;80789;CC;30/03/19;97;;;;;;
38821;10772;79794;CC;30/03/19;110;;;;;;
38822;10862;80174;CC;30/03/19;115;;;;;;
38823;10868;75478;CC;30/03/19;107;;;;;;
38824;10881;78397;CC;30/03/19;31;;;;;;
38825;11043;77897;CC;30/03/19;83;;;;;;
38826;11056;81439;CC;30/03/19;41;;;;;;
38827;11071;78583;CC;30/03/19;116;;;;;;
38828;11083;72169;CC;30/03/19;118;;;;;;
38829;11180;74796;CC;30/03/19;75;;;;;;
38830;11185;74811;CC;30/03/19;105;;;;;;
38831;11221;81365;CC;30/03/19;91;;;;;;
38832;11240;72400;CC;30/03/19;57;;;;;;
38833;11367;72298;CC;30/03/19;81;;;;;;
38834;11432;81780;CC;30/03/19;106;;;;;;
38835;11547;73857;CC;30/03/19;120;;;;;;
38836;10298;73211;CC;29/03/19;39;;;;;;
38837;10311;79974;CC;29/03/19;32;;;;;;
38838;10334;76121;CC;29/03/19;32;;;;;;
38839;10365;75229;CC;29/03/19;52;;;;;;
38840;10416;77550;CC;29/03/19;78;;;;;;
38841;10500;78897;CC;29/03/19;50;;;;;;
38842;10520;72472;CC;29/03/19;57;;;;;;
38843;10564;75283;CC;29/03/19;78;;;;;;
38844;10717;81491;CC;29/03/19;96;;;;;;
38845;10764;76726;CC;29/03/19;53;;;;;;
38846;10801;76393;CC;29/03/19;74;;;;;;
38847;10861;80274;CC;29/03/19;89;;;;;;
38848;10951;78825;CC;29/03/19;112;;;;;;
38849;10985;76727;CC;29/03/19;56;;;;;;
38850;11065;80239;CC;29/03/19;35;;;;;;
38851;11128;78076;CC;29/03/19;50;;;;;;
38852;11153;79832;CC;29/03/19;36;;;;;;
38853;11266;73312;CC;29/03/19;50;;;;;;
38854;11281;78746;CC;29/03/19;61;;;;;;
38855;11364;74625;CC;29/03/19;34;;;;;;
38856;11389;75322;CC;29/03/19;86;;;;;;
38857;11422;78057;CC;29/03/19;52;;;;;;
38858;11428;80901;CC;29/03/19;84;;;;;;
38859;11510;75015;CC;29/03/19;72;;;;;;
38860;10347;74805;CC;28/03/19;37;;;;;;
38861;10350;77259;TI;28/03/19;44;;;;;;
38862;10366;72160;CC;28/03/19;77;;;;;;
38863;10370;73201;CC;28/03/19;39;;;;;;
38864;10454;81858;CC;28/03/19;31;;;;;;
38865;10587;73153;CC;28/03/19;45;;;;;;
38866;10647;74362;TI;28/03/19;105;;;;;;
38867;10684;73607;CC;28/03/19;82;;;;;;
38868;10782;79092;CC;28/03/19;31;;;;;;
38869;10878;80165;CC;28/03/19;83;;;;;;
38870;10949;77559;CC;28/03/19;56;;;;;;
38871;10976;73664;CC;28/03/19;78;;;;;;
38872;11019;78697;CC;28/03/19;68;;;;;;
38873;11048;81068;CC;28/03/19;112;;;;;;
38874;11075;74449;CC;28/03/19;104;;;;;;
38875;11092;80430;CC;28/03/19;116;;;;;;
38876;11107;74427;CC;28/03/19;41;;;;;;
38877;11126;78427;CC;28/03/19;110;;;;;;
38878;11188;75956;CC;28/03/19;83;;;;;;
38879;11248;75502;CC;28/03/19;39;;;;;;
38880;11324;73278;CC;28/03/19;96;;;;;;
38881;11341;79438;CC;28/03/19;57;;;;;;
38882;11459;78640;CC;28/03/19;70;;;;;;
38883;10278;76857;CC;27/03/19;51;;;;;;
38884;10281;75020;CC;27/03/19;58;;;;;;
38885;10354;78512;CC;27/03/19;57;;;;;;
38886;10451;78649;CC;27/03/19;48;;;;;;
38887;10453;81835;CC;27/03/19;90;;;;;;
38888;10513;76542;CC;27/03/19;100;;;;;;
38889;10522;77067;CC;27/03/19;102;;;;;;
38890;10643;77801;CC;27/03/19;102;;;;;;
38891;10651;79983;CC;27/03/19;53;;;;;;
38892;10757;80109;CC;27/03/19;43;;;;;;
38893;10889;76822;CC;27/03/19;57;;;;;;
38894;10947;76618;CC;27/03/19;105;;;;;;
38895;10978;76341;CC;27/03/19;87;;;;;;
38896;11102;72379;CC;27/03/19;91;;;;;;
38897;11308;80465;CC;27/03/19;75;;;;;;
38898;10262;77692;CC;26/03/19;41;;;;;;
38899;10404;76025;CC;26/03/19;56;;;;;;
38900;10422;74739;CC;26/03/19;97;;;;;;
38901;10438;72945;CC;26/03/19;43;;;;;;
38902;10458;78387;CC;26/03/19;65;;;;;;
38903;10508;72802;CC;26/03/19;93;;;;;;
38904;10613;78670;CC;26/03/19;82;;;;;;
38905;10616;75500;CC;26/03/19;87;;;;;;
38906;10803;82038;CC;26/03/19;116;;;;;;
38907;10844;80670;TI;26/03/19;73;;;;;;
38908;10914;80867;CC;26/03/19;37;;;;;;
38909;11011;78455;CC;26/03/19;79;;;;;;
38910;11067;75706;CC;26/03/19;51;;;;;;
38911;11081;80009;CC;26/03/19;112;;;;;;
38912;11168;72951;CC;26/03/19;89;;;;;;
38913;11223;77886;CC;26/03/19;97;;;;;;
38914;11381;80164;CC;26/03/19;98;;;;;;
38915;11391;79430;CC;26/03/19;97;;;;;;
38916;11407;75038;CC;26/03/19;112;;;;;;
38917;11492;81658;CC;26/03/19;76;;;;;;
38918;10263;72869;CC;25/03/19;32;;;;;;
38919;10324;80913;CC;25/03/19;42;;;;;;
38920;10353;72846;CC;25/03/19;35;;;;;;
38921;10467;74329;CC;25/03/19;57;;;;;;
38922;10534;81005;CC;25/03/19;85;;;;;;
38923;10542;78329;CC;25/03/19;71;;;;;;
38924;10563;74204;CC;25/03/19;112;;;;;;
38925;10601;81277;CC;25/03/19;67;;;;;;
38926;10604;81548;CC;25/03/19;94;;;;;;
38927;10606;73244;CC;25/03/19;110;;;;;;
38928;10686;72527;CC;25/03/19;43;;;;;;
38929;10694;74777;CC;25/03/19;49;;;;;;
38930;10743;77530;CC;25/03/19;113;;;;;;
38931;10788;74890;CC;25/03/19;119;;;;;;
38932;10789;76160;CC;25/03/19;96;;;;;;
38933;10923;76679;CC;25/03/19;57;;;;;;
38934;10938;79483;CC;25/03/19;74;;;;;;
38935;10940;75640;CC;25/03/19;35;;;;;;
38936;10988;76692;CC;25/03/19;62;;;;;;
38937;10995;73704;CC;25/03/19;90;;;;;;
38938;11006;79506;CC;25/03/19;96;;;;;;
38939;11181;77898;CC;25/03/19;89;;;;;;
38940;11196;81236;TI;25/03/19;51;;;;;;
38941;11234;77227;CC;25/03/19;84;;;;;;
38942;11270;72285;CC;25/03/19;116;;;;;;
38943;11306;75482;CC;25/03/19;49;;;;;;
38944;11387;78241;CC;25/03/19;102;;;;;;
38945;11404;75126;CC;25/03/19;55;;;;;;
38946;11416;76743;CC;25/03/19;116;;;;;;
38947;11443;72350;CC;25/03/19;79;;;;;;
38948;11470;72981;CC;25/03/19;62;;;;;;
38949;11545;78062;CC;25/03/19;45;;;;;;
38950;10402;79181;CC;24/03/19;76;;;;;;
38951;10403;81915;CC;24/03/19;114;;;;;;
38952;10423;72799;CC;24/03/19;78;;;;;;
38953;10428;81438;CC;24/03/19;104;;;;;;
38954;10553;78507;CC;24/03/19;110;;;;;;
38955;10578;74185;CC;24/03/19;38;;;;;;
38956;10607;81096;CC;24/03/19;90;;;;;;
38957;10626;77218;CC;24/03/19;90;;;;;;
38958;10661;81059;CC;24/03/19;56;;;;;;
38959;10687;80768;CC;24/03/19;71;;;;;;
38960;10934;80757;CC;24/03/19;58;;;;;;
38961;11187;73519;CC;24/03/19;48;;;;;;
38962;11217;80470;CC;24/03/19;85;;;;;;
38963;11284;73688;CC;24/03/19;38;;;;;;
38964;11332;77633;CC;24/03/19;108;;;;;;
38965;11433;73866;CC;24/03/19;47;;;;;;
38966;11533;74701;CC;24/03/19;78;;;;;;
38967;10264;78375;CC;23/03/19;38;;;;;;
38968;10287;75872;CC;23/03/19;36;;;;;;
38969;10329;73852;CC;23/03/19;43;;;;;;
38970;10341;74201;CC;23/03/19;56;;;;;;
38971;10440;81152;CC;23/03/19;46;;;;;;
38972;10450;76171;CC;23/03/19;46;;;;;;
38973;10477;80087;CC;23/03/19;40;;;;;;
38974;10593;75893;CC;23/03/19;68;;;;;;
38975;10614;77191;CC;23/03/19;89;;;;;;
38976;10624;80173;CC;23/03/19;118;;;;;;
38977;10629;73745;CC;23/03/19;103;;;;;;
38978;10648;81800;TI;23/03/19;79;;;;;;
38979;10682;76561;CC;23/03/19;39;;;;;;
38980;10746;79087;CC;23/03/19;96;;;;;;
38981;10824;78727;CC;23/03/19;43;;;;;;
38982;10855;74299;CC;23/03/19;95;;;;;;
38983;10882;72162;CC;23/03/19;52;;;;;;
38984;11061;73651;CC;23/03/19;45;;;;;;
38985;11066;81370;CC;23/03/19;110;;;;;;
38986;11131;74869;TI;23/03/19;81;;;;;;
38987;11238;72273;CC;23/03/19;115;;;;;;
38988;11329;81174;CC;23/03/19;92;;;;;;
38989;11457;72632;CC;23/03/19;120;;;;;;
38990;11499;74830;CC;23/03/19;37;;;;;;
38991;11546;78275;CC;23/03/19;79;;;;;;
38992;11549;81099;CC;23/03/19;49;;;;;;
38993;10386;75598;CC;22/03/19;110;;;;;;
38994;10389;77699;CC;22/03/19;38;;;;;;
38995;10401;80197;CC;22/03/19;77;;;;;;
38996;10429;78113;CC;22/03/19;89;;;;;;
38997;10504;73643;CC;22/03/19;61;;;;;;
38998;10549;74526;CC;22/03/19;56;;;;;;
38999;10670;78398;CC;22/03/19;61;;;;;;
39000;10705;79227;CC;22/03/19;47;;;;;;
39001;10721;73496;CC;22/03/19;109;;;;;;
39002;10732;72386;CC;22/03/19;39;;;;;;
39003;10808;78701;CC;22/03/19;51;;;;;;
39004;10826;80918;CC;22/03/19;80;;;;;;
39005;10870;73895;CC;22/03/19;43;;;;;;
39006;10898;77318;CC;22/03/19;107;;;;;;
39007;10946;81145;CC;22/03/19;75;;;;;;
39008;11018;79253;CC;22/03/19;114;;;;;;
39009;11141;73705;CC;22/03/19;72;;;;;;
39010;11262;74359;TI;22/03/19;94;;;;;;
39011;11323;81534;CC;22/03/19;82;;;;;;
39012;11448;75246;CC;22/03/19;118;;;;;;
39013;11504;79599;CC;22/03/19;107;;;;;;
39014;11534;75572;CC;22/03/19;100;;;;;;
39015;11552;81281;CC;22/03/19;42;;;;;;
39016;10276;78539;CC;21/03/19;49;;;;;;
39017;10295;80898;CC;21/03/19;50;;;;;;
39018;10349;80900;CC;21/03/19;43;;;;;;
39019;10396;76833;CC;21/03/19;31;;;;;;
39020;10577;77770;CC;21/03/19;51;;;;;;
39021;10640;81087;CC;21/03/19;66;;;;;;
39022;10751;73379;CC;21/03/19;120;;;;;;
39023;10837;74799;CC;21/03/19;73;;;;;;
39024;10924;74429;CC;21/03/19;99;;;;;;
39025;10961;78624;CC;21/03/19;74;;;;;;
39026;11012;72974;CC;21/03/19;65;;;;;;
39027;11062;73734;CC;21/03/19;68;;;;;;
39028;11146;72209;CC;21/03/19;50;;;;;;
39029;11186;76643;CC;21/03/19;93;;;;;;
39030;11199;74537;CC;21/03/19;84;;;;;;
39031;11273;76403;CC;21/03/19;102;;;;;;
39032;11282;77627;CC;21/03/19;99;;;;;;
39033;11283;77888;CC;21/03/19;90;;;;;;
39034;11349;80874;CC;21/03/19;90;;;;;;
39035;11393;79047;CC;21/03/19;49;;;;;;
39036;11415;78744;CC;21/03/19;35;;;;;;
39037;10487;78841;CC;20/03/19;92;;;;;;
39038;10526;78240;CC;20/03/19;102;;;;;;
39039;10663;75338;CC;20/03/19;41;;;;;;
39040;10679;77213;CC;20/03/19;97;;;;;;
39041;10701;72227;CC;20/03/19;61;;;;;;
39042;10893;76244;CC;20/03/19;112;;;;;;
39043;10969;75498;CC;20/03/19;112;;;;;;
39044;10972;74068;CC;20/03/19;40;;;;;;
39045;11087;77617;CC;20/03/19;94;;;;;;
39046;11093;79716;CC;20/03/19;60;;;;;;
39047;11105;77616;CC;20/03/19;77;;;;;;
39048;11161;72217;CC;20/03/19;96;;;;;;
39049;11290;74143;CC;20/03/19;114;;;;;;
39050;11403;80333;CC;20/03/19;102;;;;;;
39051;11463;78175;CC;20/03/19;113;;;;;;
39052;11485;75755;CC;20/03/19;116;;;;;;
39053;11514;78341;CC;20/03/19;36;;;;;;
39054;11521;80634;CC;20/03/19;103;;;;;;
39055;10475;80546;CC;19/03/19;44;;;;;;
39056;10490;80600;CC;19/03/19;87;;;;;;
39057;10584;81951;CC;19/03/19;117;;;;;;
39058;10592;78384;CC;19/03/19;55;;;;;;
39059;10639;73367;CC;19/03/19;108;;;;;;
39060;10646;72834;CC;19/03/19;58;;;;;;
39061;10666;73442;CC;19/03/19;37;;;;;;
39062;10787;76968;CC;19/03/19;92;;;;;;
39063;10797;75311;CC;19/03/19;38;;;;;;
39064;10925;79369;CC;19/03/19;51;;;;;;
39065;10989;81468;CC;19/03/19;45;;;;;;
39066;11115;73686;CC;19/03/19;108;;;;;;
39067;11137;78886;CC;19/03/19;57;;;;;;
39068;11265;77765;CC;19/03/19;111;;;;;;
39069;11288;78960;CC;19/03/19;31;;;;;;
