IDALOJAMIENTO,DIRECCION,NUMHABITACION,TIPOHABITACION,TIPOOPHAB
4558,38670 Macpherson Point,06735,Compartida,ViviendaUniv
4559,29 Cherokee Crossing,8224,Compartida,ViviendaUniv
4560,448 Blue Bill Park Place,12,Compartida,ViviendaUniv
4561,72 Mariners Cove Lane,034,Compartida,ViviendaUniv
4562,206 Duke Drive,96,Compartida,ViviendaUniv
4563,7264 Artisan Way,5,Compartida,ViviendaUniv
4564,15857 Waubesa Junction,6,Compartida,ViviendaUniv
4565,76 Mcbride Terrace,25278,Compartida,ViviendaUniv
4566,7 Montana Lane,106,Compartida,ViviendaUniv
4567,00 Scott Lane,0346,Compartida,ViviendaUniv
4568,19057 Dovetail Terrace,56,Compartida,ViviendaUniv
4569,8776 Lyons Crossing,0,Compartida,ViviendaUniv
4570,54 Dottie Lane,523,Compartida,ViviendaUniv
4571,5973 Westend Street,70527,Compartida,ViviendaUniv
4572,909 Dorton Avenue,0,Compartida,ViviendaUniv
4573,563 Sauthoff Alley,32851,Compartida,ViviendaUniv
4574,51280 Golf Course Crossing,7,Compartida,ViviendaUniv
4575,04 Twin Pines Trail,1,Compartida,ViviendaUniv
4576,25394 Hoard Plaza,7,Compartida,ViviendaUniv
4577,2 Comanche Circle,01,Compartida,ViviendaUniv
4578,1311 Kropf Circle,84,Compartida,ViviendaUniv
4579,0 Mallory Point,08867,Compartida,ViviendaUniv
4580,8093 Annamark Way,398,Compartida,ViviendaUniv
4581,3 Alpine Way,7,Compartida,ViviendaUniv
4582,83766 Maple Hill,95055,Compartida,ViviendaUniv
4583,13656 Forest Lane,00,Compartida,ViviendaUniv
4584,3 Service Parkway,78577,Compartida,ViviendaUniv
4585,2 Luster Trail,94744,Compartida,ViviendaUniv
4586,81 Messerschmidt Place,6,Compartida,ViviendaUniv
4587,11612 Morningstar Street,479,Compartida,ViviendaUniv
4588,08890 Grover Avenue,6510,Compartida,ViviendaUniv
4589,98037 Judy Avenue,81188,Compartida,ViviendaUniv
4590,20 Ridgeview Lane,07903,Compartida,ViviendaUniv
4591,3677 Miller Center,5,Compartida,ViviendaUniv
4592,5414 Eliot Center,6,Compartida,ViviendaUniv
4593,53 Golf Course Circle,04920,Compartida,ViviendaUniv
4594,74338 Sheridan Plaza,549,Compartida,ViviendaUniv
4595,27151 Rowland Lane,51127,Compartida,ViviendaUniv
4596,7631 Mitchell Parkway,5,Compartida,ViviendaUniv
4597,0403 Michigan Road,0,Compartida,ViviendaUniv
4598,48 Browning Plaza,10,Compartida,ViviendaUniv
4599,0 Manitowish Hill,6,Compartida,ViviendaUniv
4600,11338 Sutteridge Street,79,Compartida,ViviendaUniv
4601,040 Buell Circle,1,Compartida,ViviendaUniv
4602,624 Forest Dale Circle,36259,Compartida,ViviendaUniv
4603,2 Sloan Road,3913,Compartida,ViviendaUniv
4604,1693 Golf Alley,4,Compartida,ViviendaUniv
4605,13 Westridge Court,79,Compartida,ViviendaUniv
4606,5905 Macpherson Drive,06,Compartida,ViviendaUniv
4607,8419 Columbus Plaza,9393,Compartida,ViviendaUniv
4608,94 Green Center,6,Compartida,ViviendaUniv
4609,4 Melby Parkway,490,Compartida,ViviendaUniv
4610,491 Transport Point,5605,Compartida,ViviendaUniv
4611,1 Haas Junction,548,Compartida,ViviendaUniv
4612,01125 Dawn Circle,7,Compartida,ViviendaUniv
4613,92258 Springs Parkway,98377,Compartida,ViviendaUniv
4614,6 Pine View Point,74,Compartida,ViviendaUniv
4615,5 Roxbury Park,35,Compartida,ViviendaUniv
4616,08652 Alpine Drive,340,Compartida,ViviendaUniv
4617,7 Bellgrove Place,49,Compartida,ViviendaUniv
4618,076 Porter Way,8572,Compartida,ViviendaUniv
4619,736 Buena Vista Park,17327,Compartida,ViviendaUniv
4620,49 Talmadge Drive,88464,Compartida,ViviendaUniv
4621,8 Arapahoe Parkway,33439,Compartida,ViviendaUniv
4622,9 Evergreen Center,06,Compartida,ViviendaUniv
4623,72 Tennessee Terrace,625,Compartida,ViviendaUniv
4624,60019 Nelson Hill,40510,Compartida,ViviendaUniv
4625,4 Anthes Avenue,2,Compartida,ViviendaUniv
4626,66229 Old Shore Hill,05,Compartida,ViviendaUniv
4627,7238 Susan Street,6,Compartida,ViviendaUniv
4628,12 Stoughton Center,55753,Compartida,ViviendaUniv
4629,796 Toban Road,3176,Compartida,ViviendaUniv
4630,4756 Heath Crossing,416,Compartida,ViviendaUniv
4631,5 Laurel Trail,909,Compartida,ViviendaUniv
4632,524 Duke Drive,3487,Compartida,ViviendaUniv
4633,7 Sutteridge Parkway,62733,Compartida,ViviendaUniv
4634,68324 Waxwing Center,57,Compartida,ViviendaUniv
4635,22807 Carberry Drive,8343,Compartida,ViviendaUniv
4636,7938 Donald Place,05,Compartida,ViviendaUniv
4637,2177 Columbus Center,26489,Compartida,ViviendaUniv
4638,1 Hollow Ridge Trail,6,Compartida,ViviendaUniv
4639,816 Cambridge Way,02,Compartida,ViviendaUniv
4640,86874 Banding Way,72,Compartida,ViviendaUniv
4641,21 Meadow Valley Point,80,Compartida,ViviendaUniv
4642,488 5th Trail,9,Compartida,ViviendaUniv
4643,29 Sunnyside Center,64,Compartida,ViviendaUniv
4644,3650 Artisan Avenue,307,Compartida,ViviendaUniv
4645,6255 Valley Edge Way,72,Compartida,ViviendaUniv
4646,14214 Novick Street,4,Compartida,ViviendaUniv
4647,209 Loftsgordon Circle,27631,Compartida,ViviendaUniv
4648,978 Bultman Plaza,64,Compartida,ViviendaUniv
4649,265 David Trail,02,Compartida,ViviendaUniv
4650,269 Northwestern Circle,98,Compartida,ViviendaUniv
4651,5830 Pepper Wood Pass,09389,Compartida,ViviendaUniv
4652,469 Dakota Way,3716,Compartida,ViviendaUniv
4653,8201 Lerdahl Junction,83,Compartida,ViviendaUniv
4654,84 Sutherland Pass,4,Compartida,ViviendaUniv
4655,28446 Mallard Lane,8067,Compartida,ViviendaUniv
4656,438 Raven Avenue,83,Compartida,ViviendaUniv
4657,344 Meadow Ridge Avenue,416,Compartida,ViviendaUniv
4658,423 Lakewood Road,4,Compartida,ViviendaUniv
4659,1 Di Loreto Road,046,Compartida,ViviendaUniv
4660,5219 Muir Alley,93,Compartida,ViviendaUniv
4661,053 Dayton Junction,13,Compartida,ViviendaUniv
4662,9385 Kedzie Drive,3,Compartida,ViviendaUniv
4663,9178 Rieder Alley,55,Compartida,ViviendaUniv
4664,4456 Corry Lane,54057,Compartida,ViviendaUniv
4665,76 Dawn Court,9093,Compartida,ViviendaUniv
4666,97919 Shasta Terrace,1,Compartida,ViviendaUniv
4667,19935 Dakota Way,925,Compartida,ViviendaUniv
4668,29 Truax Way,7645,Compartida,ViviendaUniv
4669,72347 Loomis Alley,35,Compartida,ViviendaUniv
4670,4249 Hovde Lane,82,Compartida,ViviendaUniv
4671,72006 Summit Lane,427,Compartida,ViviendaUniv
4672,5 Green Ridge Street,975,Compartida,ViviendaUniv
4673,62 Fulton Plaza,53870,Compartida,ViviendaUniv
4674,526 Starling Avenue,71,Compartida,ViviendaUniv
4675,1512 Holmberg Point,6,Compartida,ViviendaUniv
4676,837 Mayer Circle,49,Compartida,ViviendaUniv
4677,21 Texas Street,06978,Compartida,ViviendaUniv
4678,3 Lien Point,875,Compartida,ViviendaUniv
4679,815 Dawn Plaza,15832,Compartida,ViviendaUniv
4680,1048 Messerschmidt Pass,65817,Compartida,ViviendaUniv
4681,761 Gerald Court,2492,Compartida,ViviendaUniv
4682,717 3rd Lane,23,Compartida,ViviendaUniv
4683,0820 Ridge Oak Hill,22965,Compartida,ViviendaUniv
4684,2302 Fremont Street,349,Compartida,ViviendaUniv
4685,67736 Crowley Circle,28,Compartida,ViviendaUniv
4686,85 Carey Point,67942,Compartida,ViviendaUniv
4687,61 Melody Parkway,9549,Compartida,ViviendaUniv
4688,71080 Doe Crossing Hill,9,Compartida,ViviendaUniv
4689,01637 Elmside Pass,8435,Compartida,ViviendaUniv
4690,240 Prairieview Crossing,490,Compartida,ViviendaUniv
4691,33 Basil Court,171,Compartida,ViviendaUniv
4692,62876 Main Street,5,Compartida,ViviendaUniv
4693,1509 Granby Street,96072,Compartida,ViviendaUniv
4694,337 Rusk Alley,851,Compartida,ViviendaUniv
4695,51113 Randy Point,97,Compartida,ViviendaUniv
4696,981 Lillian Crossing,8,Compartida,ViviendaUniv
4697,8416 Cambridge Way,9530,Compartida,ViviendaUniv
4698,136 Bowman Court,2,Compartida,ViviendaUniv
4699,02332 Crowley Terrace,75,Compartida,ViviendaUniv
4700,3912 Judy Park,628,Compartida,ViviendaUniv
4701,49172 Forest Court,4266,Compartida,ViviendaUniv
4702,28 Dexter Drive,58,Compartida,ViviendaUniv
4703,588 Corben Junction,02,Compartida,ViviendaUniv
4704,1034 Shopko Pass,410,Compartida,ViviendaUniv
4705,6 Lighthouse Bay Parkway,90433,Compartida,ViviendaUniv
4706,19566 Crescent Oaks Street,99,Compartida,ViviendaUniv
4707,3767 6th Parkway,2,Compartida,ViviendaUniv
4708,034 Ryan Center,8307,Compartida,ViviendaUniv
4709,18 Grim Trail,7956,Compartida,ViviendaUniv
4710,10562 Knutson Place,81,Compartida,ViviendaUniv
4711,95 Straubel Way,4,Compartida,ViviendaUniv
4712,362 Springview Park,2,Compartida,ViviendaUniv
4713,00249 Sheridan Lane,74,Compartida,ViviendaUniv
4714,26764 Portage Place,97,Compartida,ViviendaUniv
4715,345 Park Meadow Way,4478,Compartida,ViviendaUniv
4716,397 Oak Circle,20100,Compartida,ViviendaUniv
4717,06 Gina Junction,55636,Compartida,ViviendaUniv
4718,66239 Summit Crossing,92228,Compartida,ViviendaUniv
4719,953 Ludington Park,147,Compartida,ViviendaUniv
4720,44 Vernon Lane,4713,Compartida,ViviendaUniv
4721,1 Schiller Parkway,1798,Compartida,ViviendaUniv
4722,51431 Pankratz Circle,3767,Compartida,ViviendaUniv
4723,75 Mesta Terrace,75,Compartida,ViviendaUniv
4724,01 Hudson Place,8,Compartida,ViviendaUniv
4725,284 Division Lane,29415,Compartida,ViviendaUniv
4726,44 Superior Junction,00269,Compartida,ViviendaUniv
4727,634 Messerschmidt Street,61544,Compartida,ViviendaUniv
4728,388 Goodland Parkway,2344,Compartida,ViviendaUniv
4729,08654 Hagan Trail,09764,Compartida,ViviendaUniv
4730,97056 Dapin Parkway,33668,Compartida,ViviendaUniv
4731,2026 1st Terrace,974,Compartida,ViviendaUniv
4732,4 Muir Plaza,5005,Compartida,ViviendaUniv
4733,71 Dakota Park,0,Compartida,ViviendaUniv
4734,79787 Twin Pines Alley,28379,Compartida,ViviendaUniv
4735,83196 Starling Center,931,Compartida,ViviendaUniv
4736,5 Fremont Terrace,857,Compartida,ViviendaUniv
4737,8 Kensington Plaza,4156,Compartida,ViviendaUniv
4738,4 Sachs Crossing,67,Compartida,ViviendaUniv
4739,72 Maryland Point,49,Compartida,ViviendaUniv
4740,49309 Packers Junction,19,Compartida,ViviendaUniv
4741,329 Rigney Pass,7981,Compartida,ViviendaUniv
4742,1 Lien Crossing,3277,Compartida,ViviendaUniv
4743,96 Killdeer Way,76,Compartida,ViviendaUniv
4744,31 Oakridge Avenue,0572,Compartida,ViviendaUniv
4745,03 Eggendart Way,5227,Compartida,ViviendaUniv
4746,842 Fairfield Plaza,6631,Compartida,ViviendaUniv
4747,0 Sunnyside Alley,54,Compartida,ViviendaUniv
4748,3028 Victoria Pass,1263,Compartida,ViviendaUniv
4749,867 Golf View Point,62,Compartida,ViviendaUniv
4750,3796 Pine View Street,4271,Compartida,ViviendaUniv
4751,18821 Leroy Center,2,Compartida,ViviendaUniv
4752,3 Spaight Parkway,22965,Compartida,ViviendaUniv
4753,1232 Dixon Avenue,128,Compartida,ViviendaUniv
4754,12 Scoville Road,5,Compartida,ViviendaUniv
4755,9736 Hoffman Junction,76437,Compartida,ViviendaUniv
4756,20 Gina Street,327,Compartida,ViviendaUniv
4757,3633 Golden Leaf Pass,25,Compartida,ViviendaUniv
4758,9185 Delaware Parkway,94,Compartida,ViviendaUniv
4759,74 Artisan Junction,648,Compartida,ViviendaUniv
4760,8159 Marquette Drive,29735,Compartida,ViviendaUniv
